8.135856873563928223e+10
9.017274817939952612e+08
8.123025607166810608e+10
8.139874873785377502e+10
8.128486878269880676e+10
8.138168494802239990e+10
8.136633550644738770e+10
8.129831853771598816e+10
8.132388654906808472e+10
8.130253086748663330e+10
9.960224668631891012e+08
8.144260844351296997e+10
8.124513437882046509e+10
8.128544223975044250e+10
8.134535558917459106e+10
8.135603751062417603e+10
8.133541882624024963e+10
8.130915636257972717e+10
8.136856202942797852e+10
8.134056332312065125e+10
